CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Country,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
52612.0,316,2,64,3949.12,1974.56,2,195.0,3,4,5,1974.56,916.1841142477858,-1295.68,2
52616.0,99,2,39,1480.9499999999998,740.4749999999999,2,1156.0,2,1,6,740.4749999999999,271.97448124778174,-384.63,1
52618.0,232,2,40,1356.92,678.46,2,304.0,0,5,2,678.46,643.5944501003718,-910.18,1
52629.0,73,2,75,2041.37,1020.685,2,1716.0,0,6,0,1020.685,1194.8902520524634,1689.83,1
52639.0,1002,2,52,2943.0600000000004,1471.5300000000002,2,119.0,3,3,2,1471.5300000000002,1981.0162160366078,-2801.58,2
52641.0,846,2,60,3080.3999999999996,1540.1999999999998,2,27.0,5,1,0,1540.1999999999998,1359.8511930354732,1923.12,2
52647.0,7,2,29,434.39000000000004,217.19500000000002,2,390.0,4,7,3,217.19500000000002,97.07868998910112,-137.29000000000002,1
52670.0,208,2,44,1918.1799999999998,959.0899999999999,2,478.0,4,13,2,959.0899999999999,139.99300053931256,-197.9799999999999,1
52679.0,96,2,38,2037.18,1018.59,2,151.0,2,13,2,1018.59,739.407418951149,1045.68,1
52680.0,1504,2,71,5209.58,2604.79,2,69.0,5,1,2,2604.79,314.1392586099358,-444.2600000000002,2
52688.0,273,3,29,2086.05,695.35,3,538.0,4,9,0,695.35,584.6554960829498,-564.905,0
52690.0,945,2,66,3806.4799999999996,1903.2399999999998,2,1043.0,4,5,4,1903.2399999999998,1725.8779472488777,2440.76,2
52700.0,14,2,48,3303.4799999999996,1651.7399999999998,2,1932.0,4,3,0,1651.7399999999998,1594.087385371329,2254.38,2
52706.0,533,2,74,5130.24,2565.12,2,1174.0,3,3,1,2565.12,2904.0026975194082,-4106.879999999999,2
52708.0,92,2,50,2348.12,1174.06,2,1010.0,1,4,0,1174.06,1483.5665954718716,-2098.08,2
52722.0,335,3,43,2820.92,940.3066666666667,3,728.5,0,12,4,940.3066666666667,907.9766836947595,860.64,0
52724.0,588,2,32,2219.7799999999997,1109.8899999999999,2,411.0,4,7,5,1109.8899999999999,957.9316986090395,-1354.7199999999998,1
52730.0,330,2,89,3610.8900000000003,1805.4450000000002,2,957.0,3,19,0,1805.4450000000002,1254.9660441820727,1774.79,2
52746.0,544,2,31,1892.17,946.085,2,501.0,2,0,0,946.085,1214.576104840697,1717.67,1
52782.0,70,2,45,3465.6000000000004,1732.8000000000002,2,507.0,1,4,1,1732.8000000000002,2051.1470665946895,2900.76,2
52796.0,380,3,78,3437.1899999999996,1145.7299999999998,3,641.5,2,6,6,1145.7299999999998,1623.3806412237395,-1439.5349999999999,0
52827.0,337,3,95,5318.96,1772.9866666666667,3,644.5,3,8,5,1772.9866666666667,1506.1256657176164,-1255.2599999999998,0
52849.0,47,2,48,1698.96,849.48,2,145.0,1,1,3,849.48,910.8101027107681,-1288.08,1
52858.0,196,2,14,695.06,347.53,2,981.0,3,9,1,347.53,13.534023791910531,-19.140000000000043,1
52873.0,193,2,36,1692.72,846.36,2,482.0,0,7,2,846.36,74.3310648383298,105.11999999999989,1
52904.0,32,3,88,6990.700000000001,2330.2333333333336,3,671.5,0,7,0,2330.2333333333336,430.5545661508346,264.5600000000002,0
52905.0,1787,2,34,2824.68,1412.34,2,76.0,2,19,4,1412.34,1993.673427419847,2819.48,2
52908.0,1716,2,30,2279.1,1139.55,2,116.0,3,17,0,1139.55,1172.255763986682,-1657.8199999999997,1
52913.0,1696,3,63,4465.4400000000005,1488.4800000000002,3,184.0,2,3,0,1488.4800000000002,914.1477523354745,-615.68,0
52929.0,394,2,55,4332.07,2166.035,2,1185.0,0,9,2,2166.035,2694.974861932853,-3811.27,2
52930.0,1412,2,47,3511.06,1755.53,2,576.0,4,6,0,1755.53,2323.510456572124,3285.94,2
52931.0,1308,2,32,2803.77,1401.885,2,585.0,1,11,3,1401.885,1082.4461317081789,-1530.81,1
52952.0,608,2,44,3498.19,1749.095,2,31.0,2,9,0,1749.095,2280.6385724287834,3225.31,2
52954.0,489,2,37,2740.37,1370.185,2,286.0,5,0,0,1370.185,937.3761044799468,1325.65,2
52962.0,1192,2,63,3718.2999999999997,1859.1499999999999,2,34.0,2,9,2,1859.1499999999999,1355.509557398988,-1916.98,2
52966.0,1737,2,38,3103.51,1551.755,2,4.0,3,2,0,1551.755,285.60749998905834,403.90999999999985,1
52967.0,763,2,75,6367.8099999999995,3183.9049999999997,2,238.0,4,16,0,3183.9049999999997,116.2412837592563,-164.38999999999987,2
52968.0,500,2,40,3230.2400000000002,1615.1200000000001,2,1453.0,1,2,2,1615.1200000000001,2118.7181906048763,-2996.32,2
52971.0,511,3,95,3620.55,1206.8500000000001,3,770.0,4,4,0,1206.8500000000001,878.7056447411727,-385.845,0
52977.0,32,3,90,2808.98,936.3266666666667,3,487.5,0,2,5,936.3266666666667,423.0906338284191,-23.995000000000005,0
52980.0,1145,2,55,1588.63,794.315,2,587.0,0,2,0,794.315,507.2147652129225,-717.3100000000001,1
52998.0,221,2,46,3300.38,1650.19,2,1123.0,0,11,0,1650.19,2217.868703462854,3136.54,2
53022.0,929,2,49,4147.88,2073.94,2,797.0,0,7,2,2073.94,2841.1833310787956,-4018.04,2
53027.0,828,2,40,2156.3199999999997,1078.1599999999999,2,19.0,2,12,0,2156.3199999999997,0.0,0.0,1
53030.0,1491,2,2,128.82,64.41,2,388.0,1,2,2,64.41,49.6247539036719,-70.18,1
53055.0,1767,2,48,1283.06,641.53,2,156.0,1,8,3,641.53,438.5193414206493,-620.1600000000001,1
53065.0,88,2,64,2270.2799999999997,1135.1399999999999,2,270.0,0,5,4,1135.1399999999999,142.63757990095047,201.72000000000003,1
53068.0,321,2,47,1478.45,739.225,2,456.0,4,4,2,739.225,731.9615845452547,-1035.15,1
53072.0,645,2,78,5220.1,2610.05,2,63.0,3,2,4,2610.05,416.98086886570707,589.7000000000003,2
53078.0,574,2,6,405.26,202.63,2,1485.0,3,6,5,202.63,22.245579336128802,31.460000000000008,1
53150.0,353,2,21,696.6899999999999,348.34499999999997,2,154.0,1,3,0,348.34499999999997,200.00515305861495,282.85,1
53155.0,725,2,68,3202.3999999999996,1601.1999999999998,2,210.0,0,4,4,1601.1999999999998,1.923330444827348,-2.7200000000000273,2
53173.0,200,2,58,2290.53,1145.265,2,1785.0,0,6,4,1145.265,980.7500344379295,1386.99,1
53184.0,257,2,80,3957.95,1978.975,2,146.0,0,15,3,1978.975,1271.6961906249462,1798.4499999999998,2
53185.0,1308,2,36,1249.56,624.78,2,199.0,2,7,6,624.78,80.94958431023598,114.48000000000002,1
53199.0,499,2,73,5385.91,2692.955,2,714.0,2,7,0,2692.955,1687.0931403007958,-2385.9100000000003,2
53200.0,874,2,23,1310.48,655.24,2,1079.0,4,16,0,655.24,308.2137037835923,435.88,1
53202.0,122,2,56,2582.8,1291.4,2,1196.0,1,12,0,1291.4,20.6475180106473,-29.200000000000045,1
53208.0,319,2,9,748.86,374.43,2,113.0,0,18,6,374.43,108.73888081086726,-153.77999999999997,1
53228.0,592,2,37,1109.52,554.76,2,1479.0,0,8,6,554.76,740.9630538697594,-1047.88,1
53231.0,1088,3,74,3427.16,1142.3866666666665,3,462.5,0,8,0,1142.3866666666665,975.6197779018901,-918.8549999999999,0
53238.0,1512,2,14,244.11,122.055,2,379.0,3,3,0,122.055,8.548920984545358,-12.08999999999999,1
53242.0,1019,2,75,4360.75,2180.375,2,15.0,0,0,0,4360.75,0.0,0.0,2
53259.0,813,2,57,2776.1099999999997,1388.0549999999998,2,1189.0,3,12,0,1388.0549999999998,947.8837112483787,-1340.51,2
53262.0,92,2,22,1063.59,531.795,2,856.0,1,7,0,531.795,583.9075667004154,825.77,1
53263.0,170,2,43,948.45,474.225,2,604.0,0,6,1,474.225,308.3339119363941,-436.05,1
53274.0,888,2,19,1175.99,587.995,2,142.0,3,8,3,587.995,155.00487750390306,-219.20999999999998,1
53277.0,370,2,44,2610.96,1305.48,2,318.0,2,5,2,1305.48,1415.260080409251,-2001.4799999999998,2
53285.0,1289,2,31,1689.0100000000002,844.5050000000001,2,775.0,3,5,2,844.5050000000001,505.07930273373915,-714.2900000000001,1
53320.0,391,2,25,682.53,341.265,2,662.0,1,5,0,341.265,341.01638736283627,482.27,1
53328.0,0,2,69,4361.31,2180.655,2,1027.0,4,5,2,2180.655,1460.2532848961512,-2065.1099999999997,2
53334.0,466,3,67,4069.5299999999997,1356.51,3,301.0,0,3,0,1356.51,1242.3109397006854,676.905,0
53347.0,601,3,95,6097.06,2032.3533333333335,3,568.0,3,12,4,2032.3533333333335,1475.7897601736277,-835.5849999999999,0
53364.0,897,2,59,4357.34,2178.67,2,913.0,0,13,5,2178.67,2458.228440523785,-3476.46,2
53365.0,333,2,36,3054.67,1527.335,2,35.0,0,2,5,1527.335,2022.5587394313175,2860.33,2
53370.0,525,2,50,2061.2200000000003,1030.6100000000001,2,1297.0,2,8,1,1030.6100000000001,1076.3720844577865,-1522.22,1
53381.0,832,2,54,499.71999999999997,249.85999999999999,2,31.0,2,3,2,249.85999999999999,217.94445209731765,-308.21999999999997,1
53402.0,1244,2,50,3972.9000000000005,1986.4500000000003,2,65.0,4,9,0,1986.4500000000003,2421.1053345114915,3423.96,2
53418.0,727,2,35,668.95,334.475,2,393.0,4,8,0,334.475,319.5061990791415,-451.84999999999997,1
53444.0,579,2,52,2727.06,1363.53,2,1454.0,1,10,0,1363.53,454.68380243857376,643.02,1
53446.0,1407,2,39,1549.07,774.535,2,397.0,4,2,6,774.535,973.6365402191929,1376.9299999999998,1
53473.0,318,3,93,4074.2599999999998,1358.0866666666666,3,225.5,0,0,0,1358.0866666666666,1342.5087271721302,-304.95,0
53483.0,408,2,33,1239.63,619.815,2,1593.0,2,11,0,619.815,645.7086993761196,-913.1700000000001,1
53500.0,358,3,88,4002.08,1334.0266666666666,3,540.0,1,5,6,1334.0266666666666,1043.551584557914,-1029.335,0
53504.0,1146,2,42,3523.1600000000003,1761.5800000000002,2,88.0,2,11,1,1761.5800000000002,2312.550301463733,-3270.4400000000005,2
53518.0,109,2,67,1345.58,672.79,2,1754.0,0,8,0,672.79,471.34323820332895,666.58,1
53525.0,79,2,12,516.5,258.25,2,605.0,2,3,3,258.25,184.76700192404485,-261.29999999999995,1
53532.0,1379,2,46,3323.3799999999997,1661.6899999999998,2,448.0,4,6,3,1661.6899999999998,1429.8406222373176,2022.1,2
53550.0,394,2,64,1511.52,755.76,2,1505.0,2,1,4,755.76,369.6188566618323,522.7200000000001,1
53560.0,643,2,84,1552.53,776.265,2,872.0,1,6,0,776.265,878.1346983521378,-1241.87,1
53561.0,375,2,97,5468.03,2734.015,2,84.0,0,3,5,2734.015,1446.4788447986373,-2045.63,2
53575.0,385,2,76,2330.77,1165.385,2,164.0,1,5,0,1165.385,585.3924909409074,827.8700000000002,1
53577.0,529,2,45,4116.61,2058.305,2,325.0,0,2,0,2058.305,2881.382351589251,-4074.8900000000003,2
53584.0,619,2,7,290.83,145.415,2,499.0,1,7,0,145.415,129.16719571934664,182.67000000000002,1
53650.0,60,2,52,2126.68,1063.34,2,1247.0,0,18,0,1063.34,501.8478247437164,709.7199999999998,1
53664.0,285,2,27,523.32,261.66,2,7.0,6,13,0,523.32,0.0,0.0,1
53691.0,488,2,38,2836.1,1418.05,2,360.0,3,2,2,1418.05,406.5156885041462,-574.9000000000001,1
53715.0,964,2,40,745.0,372.5,2,907.0,2,7,0,372.5,247.62879477152896,-350.20000000000005,1
53717.0,1124,2,51,1281.8899999999999,640.9449999999999,2,61.0,0,7,0,640.9449999999999,228.61469342542276,323.31000000000006,1
53737.0,1463,2,80,3930.01,1965.005,2,470.0,3,13,0,1965.005,1720.5251489152954,-2433.1899999999996,2
53793.0,448,3,69,3259.55,1086.5166666666667,3,573.0,0,11,0,1086.5166666666667,1680.996229898608,1403.72,0
53800.0,697,2,45,3003.3,1501.65,2,1042.0,0,6,2,1501.65,875.7234642282916,1238.46,2
53805.0,1459,2,31,1211.8899999999999,605.9449999999999,2,336.0,1,4,2,605.9449999999999,402.845804309788,569.7099999999999,1
53819.0,1450,2,29,1665.49,832.745,2,440.0,3,7,0,832.745,472.41096944292053,-668.0899999999999,1
53853.0,1090,2,63,3501.0500000000006,1750.5250000000003,2,171.0,3,1,4,1750.5250000000003,1979.453510050186,-2799.370000000001,2
53854.0,1159,2,46,2473.19,1236.595,2,728.0,0,14,0,1236.595,647.9431568046691,-916.33,1
53859.0,630,2,70,2908.34,1454.17,2,438.0,0,20,5,1454.17,433.4423147317299,612.98,2
53896.0,1206,2,38,2444.12,1222.06,2,753.0,2,9,3,1222.06,792.8929758800996,1121.3200000000002,1
53905.0,1755,2,10,143.42,71.71,2,200.0,2,1,6,71.71,74.59976541518076,105.5,1
53925.0,1189,2,69,3091.74,1545.87,2,443.0,3,9,0,1545.87,1951.9117009229694,2760.42,2
53928.0,1018,2,62,5042.92,2521.46,2,700.0,1,2,4,2521.46,52.976440046496194,-74.92000000000007,2
53939.0,387,3,53,2488.52,829.5066666666667,3,729.0,0,7,0,829.5066666666667,686.0449726755041,-619.72,0
53963.0,1189,2,63,2562.6500000000005,1281.3250000000003,2,397.0,0,18,0,1281.3250000000003,162.95275772443983,230.45000000000005,1
53979.0,319,2,67,2312.11,1156.055,2,1701.0,0,1,0,1156.055,1019.4994860469524,-1441.79,1
53980.0,786,3,29,2272.8999999999996,757.6333333333332,3,618.0,5,8,0,757.6333333333332,737.828752647478,-401.57,0
54028.0,906,3,73,3805.95,1268.6499999999999,3,453.0,1,1,0,1268.6499999999999,771.8886926882656,-643.9199999999998,0
54029.0,851,2,67,3384.67,1692.335,2,186.0,0,5,0,1692.335,1561.4261231483222,-2208.1899999999996,2
54033.0,348,2,36,1390.92,695.46,2,259.0,6,6,2,695.46,436.05860982212016,616.6800000000001,1
54034.0,537,3,43,791.6200000000001,263.8733333333334,3,531.0,0,3,6,263.8733333333334,242.20110679626,194.40000000000003,0
54054.0,136,2,46,1365.1599999999999,682.5799999999999,2,762.0,1,2,5,682.5799999999999,150.21776459527015,212.43999999999994,1
54065.0,502,2,57,1137.69,568.845,2,501.0,2,6,0,568.845,667.1340348460719,943.4699999999999,1
54067.0,1650,2,53,3684.66,1842.33,2,242.0,2,0,0,1842.33,955.9093732148459,1351.8599999999997,2
54080.0,338,2,69,3196.13,1598.065,2,475.0,2,3,5,1598.065,1161.1046900473705,-1642.0500000000002,2
54087.0,174,2,81,2896.1099999999997,1448.0549999999998,2,1805.0,5,6,0,1448.0549999999998,790.9767165030839,1118.61,2
54091.0,416,2,80,4234.52,2117.26,2,168.0,1,1,0,2117.26,1227.1131080711345,1735.4,2
54100.0,911,2,82,6445.060000000001,3222.5300000000007,2,23.0,1,7,4,3222.5300000000007,1273.7397292225762,-1801.3400000000006,2
54114.0,404,2,70,625.34,312.67,2,1324.0,5,9,0,312.67,338.4637318827528,-478.65999999999997,1
54132.0,56,2,49,2263.61,1131.805,2,873.0,4,0,6,1131.805,985.5725026856218,1393.81,1
54154.0,632,2,35,1518.79,759.395,2,1008.0,2,2,0,759.395,886.4927005057629,-1253.69,1
54159.0,386,2,51,3152.64,1576.32,2,137.0,3,7,0,1576.32,1579.8745390694794,2234.2799999999997,2
54166.0,901,2,51,2939.7799999999997,1469.8899999999999,2,287.0,6,15,2,1469.8899999999999,859.4317239897537,1215.42,2
54167.0,271,2,43,3612.94,1806.47,2,1419.0,1,12,0,1806.47,2345.2327768901746,3316.66,2
54180.0,763,2,53,2506.95,1253.475,2,726.0,4,8,0,1253.475,184.23667183815485,-260.54999999999995,1
54198.0,162,2,46,1676.7,838.35,2,378.0,3,13,0,838.35,939.9570442312777,-1329.3,1
54206.0,972,2,57,1641.68,820.84,2,789.0,0,6,0,820.84,829.3514015180779,1172.88,1
54218.0,874,2,70,2101.93,1050.965,2,1090.0,0,13,0,1050.965,971.9819103512162,1374.5900000000001,1
54223.0,240,2,51,3558.53,1779.265,2,499.0,0,8,4,1779.265,1393.8701002783582,-1971.23,2
54232.0,1789,2,61,436.02,218.01,2,143.0,0,2,6,218.01,166.467078426937,235.41999999999996,1
54240.0,1776,2,9,529.05,264.525,2,148.0,5,16,4,264.525,279.27182322962693,394.95,1
54248.0,245,2,67,4583.48,2291.74,2,1591.0,2,1,4,2291.74,376.80306155868703,-532.8799999999997,2
54255.0,633,2,59,2709.81,1354.905,2,89.0,1,0,2,1354.905,592.4635587527725,-837.8699999999999,2
54268.0,353,2,15,297.57000000000005,148.78500000000003,2,433.0,1,3,0,148.78500000000003,36.3099332139292,51.349999999999994,1
54278.0,665,2,53,4630.290000000001,2315.1450000000004,2,376.0,4,4,0,2315.1450000000004,2865.6704389112856,4052.6700000000005,2
54280.0,123,2,68,4319.36,2159.68,2,68.0,0,9,1,2159.68,7.452905473706185,-10.539999999999964,2
54289.0,333,3,43,1727.88,575.96,3,701.0,0,0,0,575.96,556.1071324843801,518.55,0
54300.0,607,2,40,2399.7799999999997,1199.8899999999999,2,601.0,0,0,5,1199.8899999999999,929.1524526147472,1314.02,1
54321.0,1364,2,25,1289.45,644.725,2,26.0,0,8,3,644.725,608.571451228202,860.65,1
54339.0,36,2,84,5495.5,2747.75,2,133.0,3,12,0,2747.75,264.0619563663042,-373.44000000000005,2
54361.0,1367,2,45,1984.68,992.34,2,361.0,2,3,0,992.34,1139.6581413739825,1611.72,1
54363.0,436,2,31,1207.63,603.815,2,857.0,2,10,0,603.815,151.70975990357377,214.55,1
54382.0,860,3,48,2730.0699999999997,910.0233333333332,3,577.0,3,9,3,910.0233333333332,464.2148171195458,42.98000000000002,0
54403.0,299,2,43,2632.79,1316.395,2,1081.0,3,8,0,1316.395,849.7655742909335,-1201.7500000000002,1
54407.0,653,2,69,2605.48,1302.74,2,313.0,2,8,4,1302.74,35.49676041556456,-50.19999999999982,1
54425.0,585,2,70,3637.41,1818.705,2,1013.0,0,11,0,1818.705,660.6427945947795,-934.29,2
54426.0,407,2,72,3129.0899999999997,1564.5449999999998,2,166.0,3,12,4,1564.5449999999998,1807.0467346612813,-2555.5499999999997,2
54437.0,986,2,33,1386.8700000000001,693.4350000000001,2,887.0,0,2,0,693.4350000000001,568.0683748018367,803.3700000000001,1
54441.0,93,2,52,3607.7200000000003,1803.8600000000001,2,1339.0,0,6,0,1803.8600000000001,938.6842520251421,-1327.5000000000002,2
54452.0,833,3,21,1623.73,541.2433333333333,3,286.0,4,2,0,541.2433333333333,422.7893076147188,-75.07500000000002,0
54466.0,834,2,19,644.64,322.32,2,1202.0,3,1,2,322.32,240.529442688416,340.15999999999997,1
54477.0,23,2,57,3205.1699999999996,1602.5849999999998,2,101.0,2,0,6,1602.5849999999998,1837.7493111004012,-2598.97,2
54478.0,532,2,54,2989.1,1494.55,2,1191.0,3,4,5,1494.55,1801.6373677852046,2547.9,2
54510.0,583,3,90,5922.1900000000005,1974.0633333333335,3,414.0,0,14,2,1974.0633333333335,1689.417069001416,-1688.77,0
54533.0,1569,2,25,955.95,477.975,2,462.0,3,19,0,477.975,369.1309529828134,522.03,1
54546.0,714,2,52,3858.5200000000004,1929.2600000000002,2,440.0,4,2,0,1929.2600000000002,694.4071433964374,-982.0400000000002,2
54566.0,97,2,52,2477.54,1238.77,2,1062.0,0,4,0,1238.77,625.6339378582335,-884.7799999999999,1
54592.0,163,2,26,1456.02,728.01,2,172.0,2,5,0,728.01,36.5291363160971,-51.66000000000008,1
54602.0,324,2,45,2019.7500000000002,1009.8750000000001,2,811.0,2,17,5,1009.8750000000001,1391.8619170197885,-1968.3900000000003,1
54615.0,1345,2,60,3719.9800000000005,1859.9900000000002,2,535.0,0,8,4,1859.9900000000002,294.1564209736039,416.0000000000002,2
54632.0,824,2,77,6919.35,3459.675,2,97.0,0,2,0,3459.675,160.47788399028684,226.94999999999982,2
54651.0,1266,2,68,4636.09,2318.045,2,483.0,5,2,5,2318.045,1209.7112101861333,1710.7899999999995,2
54665.0,929,2,35,1525.9299999999998,762.9649999999999,2,741.0,0,5,5,762.9649999999999,278.52229004156914,-393.89,1
54670.0,330,2,78,1022.52,511.26,2,355.0,3,8,4,511.26,111.3410337656338,-157.46000000000004,1
54675.0,943,2,52,2301.04,1150.52,2,296.0,4,16,3,1150.52,428.05416105908824,605.3599999999998,1
54690.0,284,2,70,3219.96,1609.98,2,917.0,0,15,0,1609.98,126.34583966241219,-178.67999999999984,2
54696.0,926,2,37,1837.0500000000002,918.5250000000001,2,1147.0,2,3,2,918.5250000000001,1094.6649368870824,1548.0900000000001,1
54715.0,1573,2,18,233.61,116.805,2,81.0,2,11,3,116.805,76.43117197845393,-108.09000000000002,1
54717.0,434,2,4,128.39,64.195,2,1015.0,4,6,0,64.195,37.031182130739495,52.37,1
54725.0,275,2,44,1825.0,912.5,2,564.0,2,3,3,912.5,296.16460423217364,418.84000000000015,1
54727.0,929,2,73,2338.47,1169.235,2,1141.0,6,18,5,1169.235,944.6451621905443,-1335.9299999999998,2
54743.0,1559,2,78,4427.58,2213.79,2,342.0,0,14,0,2213.79,1370.8396324151122,1938.6599999999999,2
54746.0,1588,2,51,1161.12,580.56,2,469.0,5,5,4,580.56,677.9739818016616,958.7999999999998,1
54747.0,801,3,106,3491.88,1163.96,3,348.5,0,5,0,1163.96,894.0657485889949,176.85000000000002,0
54749.0,317,3,93,4560.889999999999,1520.2966666666664,3,549.0,1,1,3,1520.2966666666664,1563.631194890065,-1284.685,0
54764.0,395,2,39,488.97,244.485,2,949.0,1,1,0,244.485,190.58649073321016,-269.53,1
54769.0,238,2,38,2857.24,1428.62,2,447.0,4,22,4,1428.62,67.40141838270158,-95.31999999999994,1
54771.0,1185,3,62,3468.09,1156.03,3,340.0,1,8,3,1156.03,497.50311184956416,-477.365,0
54794.0,858,2,29,805.2099999999999,402.60499999999996,2,595.0,0,20,3,402.60499999999996,484.1206577393697,-684.6499999999999,1
54804.0,140,2,37,1255.22,627.61,2,40.0,4,13,0,627.61,467.8077042973962,-661.5800000000002,1
54810.0,794,2,51,2234.1,1117.05,2,1207.0,1,1,4,1117.05,1309.293058180635,-1851.62,1
54815.0,487,2,43,3577.3900000000003,1788.6950000000002,2,1170.0,0,17,0,1788.6950000000002,1279.9551978292054,-1810.13,2
54833.0,553,2,46,1033.88,516.94,2,76.0,4,3,5,516.94,698.4800784560716,-987.8,1
54835.0,1054,3,46,1103.53,367.8433333333333,3,428.0,0,4,2,367.8433333333333,430.2766977577723,-368.60999999999996,0
54840.0,218,2,87,4252.7300000000005,2126.3650000000002,2,467.0,3,13,0,2126.3650000000002,2346.116660366658,3317.9100000000003,2
54876.0,972,2,72,2374.35,1187.175,2,516.0,0,22,0,1187.175,1588.833581987113,2246.95,2
54885.0,1212,2,70,3616.1,1808.05,2,358.0,2,15,0,1808.05,103.59114344382921,146.5,2
54900.0,834,2,62,1939.65,969.825,2,873.0,3,10,0,969.825,669.2412130540079,-946.4499999999999,1
54929.0,1567,2,30,1836.29,918.145,2,198.0,3,12,5,918.145,294.9554516363446,417.13,1
54962.0,85,3,130,4955.12,1651.7066666666667,3,948.0,2,3,4,1651.7066666666667,1097.7831773776336,1073.1,0
54968.0,725,2,56,1307.52,653.76,2,194.0,0,3,0,653.76,559.3497481898065,-791.04,1
54974.0,503,2,54,3939.7,1969.85,2,937.0,5,2,3,1969.85,1591.329668924701,-2250.4799999999996,2
54989.0,829,2,30,1589.6599999999999,794.8299999999999,2,850.0,1,4,4,794.8299999999999,933.8476416418257,-1320.6599999999999,1
54992.0,832,2,76,3640.98,1820.49,2,576.0,3,19,0,1820.49,797.5740227715544,1127.94,2
54998.0,1472,2,46,1171.16,585.58,2,500.0,2,12,4,585.58,266.07013962487406,376.28,1
55005.0,1410,3,71,2881.0,960.3333333333334,3,98.0,1,5,0,960.3333333333334,705.345085354207,-673.3100000000001,0
55029.0,956,2,58,2937.47,1468.735,2,926.0,0,0,2,1468.735,1019.5419124538234,-1441.85,2
55071.0,185,2,28,1995.56,997.78,2,1682.0,1,4,0,997.78,185.12055531463815,-261.80000000000007,1
55085.0,1046,2,48,641.85,320.925,2,227.0,1,2,5,320.925,390.4290092321522,552.15,1
55088.0,1005,2,57,2550.6099999999997,1275.3049999999998,2,504.0,0,2,4,1275.3049999999998,971.7697783168603,1374.29,1
55094.0,77,2,53,3774.15,1887.075,2,949.0,0,2,3,1887.075,1154.4013177617219,-1632.5700000000002,2
55099.0,1311,2,35,2621.08,1310.54,2,78.0,1,17,4,1310.54,853.2233264509356,-1206.6399999999999,1
55106.0,197,2,35,1558.1,779.05,2,1516.0,3,21,0,779.05,760.0407948261725,1074.8600000000001,1
55108.0,1344,2,31,2689.96,1344.98,2,323.0,3,2,1,1344.98,782.031815721074,-1105.9599999999998,1
55109.0,614,2,18,894.3,447.15,2,640.0,3,2,0,447.15,147.34691106365284,208.38000000000005,1
55130.0,40,2,35,2099.37,1049.685,2,530.0,1,5,0,1049.685,942.0854356426494,1332.3100000000002,1
55140.0,903,2,34,486.5,243.25,2,1168.0,4,0,0,243.25,87.68124086713189,-124.0,1
55141.0,129,3,48,3086.6,1028.8666666666666,3,606.0,0,6,2,1028.8666666666666,760.4054761331835,-610.85,0
55146.0,342,2,27,1772.58,886.29,2,10.0,2,7,4,1772.58,0.0,0.0,1
55205.0,203,2,54,3267.1799999999994,1633.5899999999997,2,1470.0,4,11,0,1633.5899999999997,810.0756706629325,1145.6199999999997,2
55219.0,38,2,93,4307.34,2153.67,2,1357.0,1,11,5,2153.67,646.7057199375927,914.5800000000002,2
55223.0,331,2,95,4216.33,2108.165,2,1012.0,2,11,0,2108.165,240.7203615193366,340.4300000000003,2
55239.0,934,3,80,5586.72,1862.24,3,495.0,1,8,2,1862.24,1213.197488292817,-1126.8799999999999,0
55240.0,516,3,133,6449.61,2149.87,3,491.0,4,2,2,2149.87,1254.671624330446,465.6899999999999,0
55268.0,88,2,41,439.5,219.75,2,125.0,0,16,4,219.75,304.74888055577827,430.98,1
55286.0,55,2,49,1202.49,601.245,2,1661.0,3,15,0,601.245,112.96030829455097,-159.75,1
55295.0,434,2,59,1559.54,779.77,2,756.0,4,9,0,779.77,787.7593806486851,-1114.06,1
55351.0,865,2,43,503.39,251.695,2,266.0,0,12,0,251.695,147.26912931772225,-208.26999999999998,1
55395.0,1050,2,48,3858.44,1929.22,2,738.0,1,7,0,1929.22,2369.7976664685953,-3351.4,2
55400.0,620,2,48,697.35,348.675,2,1306.0,0,10,3,348.675,423.4933223204352,-598.9100000000001,1
55402.0,306,3,93,4204.04,1401.3466666666666,3,679.0,6,0,0,1401.3466666666666,1106.957985486953,901.015,0
55421.0,79,2,80,2159.88,1079.94,2,493.0,2,1,0,1079.94,512.1715837490402,-724.3200000000002,1
55460.0,375,2,81,2305.92,1152.96,2,444.0,0,2,0,1152.96,1339.3168121098158,1894.08,2
55461.0,753,2,56,3576.51,1788.255,2,218.0,0,16,1,1788.255,2374.443358020991,3357.9700000000003,2
55474.0,695,3,95,5766.25,1922.0833333333333,3,552.0,2,0,4,1922.0833333333333,1519.9291396750484,-481.7999999999999,0
55476.0,442,2,66,1622.69,811.345,2,843.0,0,3,0,811.345,55.01997864412526,77.81000000000006,1
55496.0,625,2,67,2065.17,1032.585,2,499.0,0,3,0,1032.585,723.433876764145,-1023.0899999999999,1
55526.0,71,2,44,2746.9000000000005,1373.4500000000003,2,1795.0,0,12,1,1373.4500000000003,1830.2044817451413,-2588.3,2
55535.0,5,2,81,440.51,220.255,2,50.0,5,1,0,220.255,45.3891842843645,-64.19000000000003,1
